,Time,Time (s),Distance [m],Logger Temperature [癈],External Voltage [V],Channel01 [bar],Channel02 [bar],InlineAcc [g],LateralAcc [g],VerticalAcc [g],RollRate [deg/s],PitchRate [deg/s],YawRate [deg/s],RPM [rpm],Speed [km/h],TPS [%],TPS_2 [%],ACCY [g],Brake_press_F [bar],Brake_press_R [bar],Fuel_press [bar],Gear [gear],Mapping [#],PPS [%],Speed_fl [km/h],Speed_fr [km/h],Speed_rl [km/h],Speed_rr [km/h],Water_temp [癈],Steer_angle [deg],Fuel_tank [#],GPS_Speed [km/h],GPS_Nsat [#],GPS_LatAcc [g],GPS_LonAcc [g],GPS_Slope [deg],GPS_Heading [deg],GPS_Gyro [deg/s],GPS_Altitude [m],GPS_PosAccuracy [#],GPS_SpdAccuracy [#],GPS_Latitude [癩,GPS_Longitude [癩,GPS_Elevation [cm]
,,143.34,4686.8,40.985,14.278,2.248,-1.668,-0.323,-0.153,-0.909,-1.442,1.864,2.455,4030.73,2.524,14.129,13.898,-2.681,0,0.42,4.547,3,3,67.699,100.075,100.133,100.57,100.924,78,3,64659.879,98.94,10,0.232,0.298,-0.542,-39.358,4.807,7.74,1.25,0.16,31.33628741,121.2268816,7.77
,,143.36,4687.35,40.984,14.278,2.243,-1.668,-0.332,-0.154,-0.929,-1.705,1.549,2.47,4040.3,2.52,14.138,13.916,-2.683,0,0.42,4.547,3,3,67.627,100.23,100.322,100.759,101.256,78,3,64666.277,99.14,10,0.227,0.297,-0.543,-39.271,4.683,7.734,1.25,0.16,31.3362914,121.2268779,7.77
,,143.38,4687.91,40.984,14.277,2.239,-1.668,-0.335,-0.147,-0.955,-1.699,0.704,2.48,4049.432,2.516,14.148,13.933,-2.685,0,0.414,4.546,3,3,67.567,100.407,100.52,100.96,101.554,78,3,64668.836,99.34,10,0.221,0.295,-0.545,-39.185,4.547,7.727,1.25,0.16,31.3362954,121.2268742,7.76
,,143.4,4688.46,40.983,14.277,2.24,-1.667,-0.328,-0.135,-0.983,-1.449,-0.453,2.446,4056.809,2.51,14.16,13.945,-2.687,0,0.389,4.54,3,3,67.549,100.679,100.756,101.208,101.716,78,3,64656.043,99.54,10,0.212,0.293,-0.547,-39.105,4.359,7.721,1.25,0.16,31.33629941,121.2268704,7.76
,,143.42,4689.02,40.982,14.276,2.242,-1.667,-0.314,-0.123,-0.999,-1.2,-1.059,2.387,4064.186,2.504,14.173,13.957,-2.689,0,0.363,4.534,3,3,67.532,100.951,100.992,101.456,101.878,78,3,64643.25,99.74,10,0.204,0.291,-0.549,-39.025,4.171,7.716,1.25,0.16,31.33630335,121.2268667,7.75
,,143.44,4689.6,40.981,14.275,2.241,-1.667,-0.3,-0.115,-1.013,-0.95,-1.57,2.311,4071.933,2.498,14.186,13.97,-2.69,0,0.336,4.528,3,3,67.514,101.236,101.239,101.717,102.048,78,3,64629.816,99.95,10,0.195,0.289,-0.552,-38.941,3.974,7.709,1.25,0.16,31.33630747,121.2268629,7.74
,,143.46,4690.16,40.98,14.275,2.24,-1.667,-0.29,-0.11,-1.025,-0.794,-1.865,2.244,4079.31,2.492,14.199,13.982,-2.692,0,0.311,4.522,3,3,67.497,101.508,101.475,101.965,102.211,78,3,64617.02,100.15,10,0.187,0.287,-0.554,-38.86,3.786,7.704,1.25,0.16,31.33631138,121.2268593,7.74
,,143.48,4690.72,40.979,14.274,2.238,-1.667,-0.285,-0.109,-1.035,-0.749,-1.887,2.194,4086.713,2.488,14.227,14.006,-2.693,0,0.29,4.519,3,3,67.488,101.752,101.702,102.195,102.367,78,3,64609.023,100.355,10,0.179,0.285,-0.557,-38.781,3.608,7.698,1.25,0.16,31.33631536,121.2268556,7.73
,,143.5,4691.28,40.978,14.274,2.234,-1.667,-0.284,-0.111,-1.039,-0.8,-1.762,2.168,4094.193,2.492,14.301,14.068,-2.693,0,0.286,4.525,3,3,67.502,101.915,101.902,102.369,102.508,78,3,64615.422,100.575,10,0.173,0.284,-0.561,-38.706,3.461,7.693,1.25,0.162,31.33631937,121.2268519,7.73
,,143.52,4691.85,40.977,14.273,2.23,-1.667,-0.289,-0.118,-1.034,-0.955,-1.607,2.163,4101.673,2.495,14.375,14.131,-2.694,0,0.282,4.531,3,3,67.516,102.078,102.101,102.543,102.648,78,3,64621.82,100.795,10,0.166,0.282,-0.566,-38.63,3.315,7.688,1.25,0.164,31.33632338,121.2268482,7.72
,,143.54,4692.41,40.977,14.273,2.226,-1.667,-0.297,-0.129,-1.026,-1.21,-1.265,2.163,4109.153,2.498,14.45,14.193,-2.694,0,0.277,4.537,3,3,67.53,102.241,102.301,102.716,102.789,78,3,64628.215,101.015,10,0.159,0.281,-0.57,-38.554,3.168,7.683,1.25,0.167,31.33632741,121.2268445,7.72
,,143.56,4692.97,40.976,14.272,2.222,-1.667,-0.306,-0.139,-1.021,-1.439,-0.575,2.156,4116.633,2.502,14.524,14.255,-2.694,0,0.273,4.543,3,3,67.544,102.404,102.501,102.89,102.929,78,3,64634.613,101.235,10,0.153,0.28,-0.575,-38.479,3.021,7.678,1.25,0.169,31.33633146,121.2268408,7.71
,,143.58,4693.54,40.975,14.272,2.219,-1.667,-0.314,-0.144,-1.014,-1.488,0.203,2.135,4125.096,2.505,14.594,14.311,-2.694,0,0.269,4.547,3,3,67.544,102.57,102.695,103.059,103.097,78,3,64647.406,101.44,10,0.147,0.279,-0.579,-38.404,2.901,7.673,1.25,0.169,31.33633551,121.2268371,7.71
,,143.6,4694.11,40.974,14.271,2.217,-1.667,-0.321,-0.144,-1.002,-1.377,0.422,2.109,4136.511,2.51,14.65,14.351,-2.693,0,0.268,4.547,3,3,67.503,102.747,102.871,103.212,103.346,78,3,64679.391,101.6,10,0.146,0.28,-0.583,-38.33,2.86,7.669,1.247,0.165,31.33633959,121.2268334,7.7
,,143.62,4694.67,40.973,14.271,2.215,-1.666,-0.327,-0.141,-0.992,-1.333,0.65,2.078,4147.925,2.515,14.706,14.39,-2.691,0,0.266,4.547,3,3,67.461,102.924,103.047,103.365,103.594,78,3,64711.375,101.76,10,0.144,0.281,-0.586,-38.257,2.819,7.665,1.245,0.161,31.33634373,121.2268296,7.7
,,143.64,4695.24,40.972,14.27,2.214,-1.666,-0.327,-0.136,-0.99,-1.284,0.807,2.046,4159.34,2.52,14.762,14.43,-2.689,0,0.265,4.547,3,3,67.42,103.101,103.224,103.518,103.843,78,3,64743.359,101.92,10,0.142,0.281,-0.59,-38.184,2.777,7.661,1.243,0.157,31.33634787,121.2268259,7.69
,,143.66,4695.81,40.971,14.27,2.212,-1.667,-0.326,-0.129,-0.99,-1.122,0.519,2.025,4170.754,2.524,14.818,14.469,-2.688,0,0.263,4.547,3,3,67.378,103.277,103.4,103.671,104.092,78,3,64775.344,102.08,10,0.14,0.282,-0.593,-38.11,2.736,7.656,1.242,0.153,31.33635199,121.2268221,7.69
,,143.68,4696.38,40.97,14.269,2.21,-1.667,-0.326,-0.122,-0.99,-0.911,-0.081,2.022,4180.243,2.525,14.863,14.506,-2.686,0,0.268,4.547,3,3,67.344,103.472,103.588,103.848,104.328,78,3,64791.336,102.255,10,0.14,0.283,-0.597,-38.039,2.717,7.652,1.24,0.15,31.33635604,121.2268184,7.69
,,143.7,4696.95,40.97,14.268,2.207,-1.668,-0.324,-0.115,-0.993,-0.758,-0.541,2.032,4183.952,2.511,14.872,14.534,-2.683,0,0.293,4.547,3,3,67.332,103.72,103.811,104.095,104.526,78,3,64759.352,102.475,10,0.142,0.284,-0.6,-37.972,2.762,7.648,1.24,0.15,31.33636009,121.2268148,7.68
,,143.72,4697.53,40.969,14.268,2.203,-1.668,-0.318,-0.11,-1.002,-0.664,-0.794,2.048,4187.661,2.498,14.881,14.562,-2.68,0,0.318,4.547,3,3,67.32,103.968,104.035,104.343,104.725,78,3,64727.367,102.695,10,0.144,0.286,-0.603,-37.906,2.808,7.644,1.24,0.15,31.33636414,121.2268111,7.68
,,143.74,4698.13,40.968,14.267,2.201,-1.668,-0.309,-0.105,-1.012,-0.558,-1.033,2.067,4191.556,2.484,14.891,14.592,-2.676,0,0.345,4.547,3,3,67.308,104.228,104.269,104.603,104.933,78,3,64693.785,102.926,10,0.147,0.287,-0.607,-37.836,2.856,7.639,1.24,0.15,31.3363685,121.2268072,7.67
,,143.76,4698.7,40.967,14.267,2.2,-1.668,-0.298,-0.103,-1.015,-0.416,-1.138,2.087,4195.265,2.47,14.9,14.621,-2.673,0,0.37,4.547,3,3,67.296,104.476,104.492,104.85,105.131,78,3,64661.801,103.146,10,0.149,0.288,-0.61,-37.77,2.902,7.635,1.24,0.15,31.33637265,121.2268035,7.67
,,143.78,4699.28,40.967,14.266,2.199,-1.668,-0.284,-0.102,-1.009,-0.249,-0.98,2.115,4199.521,2.463,14.875,14.621,-2.671,0,0.385,4.547,3,3,67.285,104.698,104.701,105.077,105.316,78,3,64649.004,103.366,10,0.151,0.288,-0.613,-37.704,2.951,7.631,1.24,0.15,31.3363768,121.2267997,7.66
,,143.8,4699.86,40.967,14.266,2.198,-1.667,-0.281,-0.103,-0.999,-0.257,-0.81,2.144,4205.054,2.469,14.771,14.556,-2.671,0,0.375,4.547,3,3,67.278,104.862,104.877,105.253,105.469,78,3,64680.988,103.586,10,0.154,0.285,-0.613,-37.64,3.006,7.626,1.24,0.15,31.33638098,121.226796,7.66
,,143.82,4700.44,40.968,14.266,2.198,-1.667,-0.281,-0.107,-0.99,-0.422,-0.498,2.18,4210.587,2.475,14.667,14.491,-2.671,0,0.365,4.547,3,3,67.27,105.025,105.052,105.429,105.621,78,3,64712.973,103.806,10,0.157,0.283,-0.613,-37.576,3.061,7.62,1.24,0.15,31.33638517,121.2267922,7.65
,,143.84,4701.02,40.968,14.265,2.194,-1.667,-0.279,-0.111,-0.987,-0.618,-0.103,2.22,4216.121,2.481,14.562,14.426,-2.67,0,0.356,4.547,3,3,67.263,105.189,105.228,105.606,105.774,78,3,64744.957,104.026,10,0.159,0.28,-0.613,-37.511,3.116,7.615,1.24,0.15,31.33638936,121.2267885,7.65
,,143.86,4701.6,40.969,14.265,2.19,-1.667,-0.276,-0.115,-0.981,-0.703,-0.014,2.266,4221.654,2.488,14.458,14.361,-2.67,0,0.346,4.547,3,3,67.255,105.353,105.404,105.782,105.926,78,3,64776.941,104.246,10,0.162,0.278,-0.613,-37.447,3.171,7.61,1.24,0.15,31.33639364,121.2267847,7.64
,,143.88,4702.18,40.969,14.264,2.187,-1.667,-0.276,-0.119,-0.966,-0.72,-0.256,2.311,4209.217,2.488,14.205,14.15,-2.673,0,0.333,4.547,3.043,3,67.268,105.53,105.582,105.969,106.103,78,3,64789.738,104.454,10,0.164,0.274,-0.613,-37.384,3.207,7.605,1.24,0.15,31.33639793,121.2267809,7.64
,,143.9,4702.77,40.97,14.264,2.185,-1.667,-0.271,-0.12,-0.95,-0.783,-0.176,2.333,4154.849,2.474,13.603,13.599,-2.681,0,0.313,4.547,3.186,3,67.331,105.738,105.768,106.178,106.335,78,3,64757.754,104.634,10,0.164,0.268,-0.613,-37.322,3.197,7.599,1.24,0.15,31.33640222,121.2267771,7.63
,,143.92,4703.35,40.971,14.264,2.183,-1.667,-0.241,-0.121,-0.942,-0.857,0.983,2.324,4100.481,2.46,13.002,13.048,-2.689,0,0.293,4.547,3.33,3,67.393,105.946,105.953,106.388,106.567,78,3,64725.77,104.814,10,0.163,0.261,-0.613,-37.26,3.188,7.594,1.24,0.15,31.33640643,121.2267734,7.63
,,143.94,4703.94,40.971,14.263,2.195,-1.667,-0.171,-0.125,-0.951,-0.907,2.887,2.319,4046.114,2.446,12.4,12.497,-2.698,0,0.273,4.547,3.473,3,67.456,106.154,106.138,106.597,106.799,78,3,64693.785,104.994,10,0.163,0.255,-0.613,-37.198,3.179,7.588,1.24,0.15,31.33641062,121.2267697,7.62
,,143.96,4704.52,40.972,14.263,2.211,-1.667,-0.1,-0.131,-0.978,-1.009,3.459,2.395,3991.746,2.432,11.799,11.946,-2.706,0,0.253,4.547,3.616,3,67.519,106.362,106.323,106.807,107.031,78,3,64661.801,105.174,10,0.163,0.249,-0.613,-37.136,3.17,7.582,1.24,0.15,31.33641481,121.226766,7.62
,,143.98,4705.11,40.972,14.263,2.22,-1.667,-0.102,-0.135,-0.996,-1.018,1.5,2.499,3920.324,2.418,11.415,11.598,-2.716,0,0.241,4.545,3.734,3,67.584,106.531,106.487,106.986,107.209,78.06,3,64637.492,105.348,10,0.162,0.242,-0.613,-37.076,3.143,7.576,1.24,0.149,31.33641906,121.2267623,7.61
,,144,4705.7,40.973,14.262,2.217,-1.666,-0.135,-0.136,-1,-0.933,-0.65,2.567,3809.109,2.403,11.54,11.721,-2.729,0,0.25,4.539,3.79,3,67.656,106.609,106.601,107.094,107.26,78.26,3,64631.094,105.508,10,0.159,0.235,-0.613,-37.018,3.074,7.57,1.24,0.147,31.33642335,121.2267585,7.6
,,144.02,4706.29,40.973,14.262,2.213,-1.666,-0.166,-0.137,-1.003,-0.907,-1.369,2.572,3697.895,2.387,11.665,11.844,-2.742,0,0.259,4.534,3.847,3,67.728,106.686,106.714,107.203,107.311,78.46,3,64624.699,105.668,10,0.156,0.227,-0.613,-36.961,3.005,7.564,1.24,0.145,31.33642763,121.2267548,7.6
,,144.04,4706.9,40.974,14.262,2.155,-1.666,-0.181,-0.139,-1.018,-1,-1.05,2.541,3581.119,2.371,11.796,11.973,-2.756,0,0.269,4.527,3.906,3,67.804,106.767,106.834,107.317,107.364,78.67,3,64617.98,105.836,10,0.153,0.22,-0.613,-36.901,2.933,7.557,1.24,0.143,31.33643215,121.2267508,7.59
,,144.06,4707.49,40.975,14.261,2.088,-1.667,-0.193,-0.139,-1.036,-1.04,-1.132,2.507,3469.904,2.356,11.92,12.096,-2.769,0,0.278,4.522,3.963,3,67.876,106.845,106.948,107.425,107.415,78.87,3,64611.582,105.996,10,0.15,0.212,-0.613,-36.844,2.864,7.551,1.24,0.141,31.33643646,121.2267471,7.58
,,144.08,4708.08,40.975,14.261,2.017,-1.667,-0.209,-0.139,-1.04,-0.938,-1.712,2.455,3400.046,2.349,12.119,12.295,-2.778,0,0.282,4.52,4,3,67.938,106.943,107.074,107.494,107.475,79,3,64609.664,106.149,10,0.148,0.206,-0.612,-36.786,2.802,7.544,1.24,0.141,31.33644078,121.2267433,7.58
,,144.1,4708.68,40.976,14.26,1.94,-1.667,-0.218,-0.136,-1.031,-0.78,-1.894,2.374,3406.993,2.359,12.455,12.633,-2.78,0,0.277,4.526,4,3,67.982,107.08,107.222,107.487,107.552,79,3,64616.063,106.289,10,0.146,0.202,-0.61,-36.729,2.752,7.537,1.24,0.143,31.33644513,121.2267395,7.57
,,144.12,4709.27,40.976,14.26,1.862,-1.667,-0.212,-0.132,-1.018,-0.676,-1.351,2.269,3413.94,2.368,12.791,12.972,-2.782,0,0.272,4.532,4,3,68.026,107.217,107.371,107.481,107.629,79,3,64622.457,106.429,10,0.143,0.198,-0.607,-36.672,2.701,7.53,1.24,0.145,31.33644954,121.2267357,7.56
,,144.14,4709.87,40.977,14.26,1.903,-1.667,-0.205,-0.128,-1.004,-0.616,-0.961,2.177,3420.888,2.378,13.127,13.31,-2.783,0,0.267,4.537,4,3,68.071,107.354,107.519,107.475,107.706,79,3,64628.855,106.569,10,0.141,0.193,-0.605,-36.614,2.651,7.523,1.24,0.147,31.33645395,121.2267319,7.56
,,144.16,4710.46,40.977,14.259,1.964,-1.667,-0.213,-0.126,-0.987,-0.566,-1.329,2.138,3427.835,2.387,13.463,13.649,-2.785,0,0.263,4.543,4,3,68.115,107.492,107.668,107.468,107.783,79,3,64635.254,106.709,10,0.139,0.189,-0.603,-36.557,2.6,7.516,1.24,0.149,31.33645832,121.2267282,7.55
,,144.18,4711.05,40.978,14.259,1.981,-1.667,-0.223,-0.125,-0.967,-0.558,-1.259,2.104,3436.015,2.403,13.804,13.96,-2.78,0,0.264,4.552,4,3,68.225,107.625,107.804,107.53,107.882,79,3,64648.367,106.835,10,0.138,0.186,-0.599,-36.501,2.572,7.508,1.239,0.15,31.33646261,121.2267245,7.54
,,144.2,4711.65,40.979,14.259,1.915,-1.667,-0.223,-0.124,-0.953,-0.588,-0.527,2.069,3446.487,2.431,14.152,14.221,-2.762,0,0.275,4.567,4,3,68.457,107.751,107.919,107.718,108.021,79,3,64673.953,106.935,10,0.139,0.187,-0.594,-36.446,2.586,7.5,1.237,0.15,31.33646691,121.2267208,7.53
,,144.22,4712.25,40.979,14.258,1.849,-1.667,-0.22,-0.124,-0.948,-0.609,0.084,2.045,3456.959,2.459,14.501,14.483,-2.744,0,0.287,4.581,4,3,68.69,107.876,108.033,107.906,108.16,79,3,64699.539,107.035,10,0.139,0.187,-0.588,-36.391,2.6,7.492,1.235,0.15,31.33647122,121.2267171,7.52
,,144.24,4712.84,40.98,14.258,1.825,-1.667,-0.225,-0.122,-0.947,-0.622,0.156,2.031,3467.431,2.487,14.849,14.744,-2.726,0,0.298,4.596,4,3,68.922,108.002,108.148,108.094,108.299,79,3,64725.129,107.135,10,0.14,0.187,-0.582,-36.336,2.614,7.484,1.233,0.15,31.33647561,121.2267133,7.52
,,144.26,4713.44,40.98,14.257,1.808,-1.668,-0.238,-0.12,-0.952,-0.638,0.109,2.016,3477.903,2.515,15.198,15.005,-2.708,0,0.31,4.61,4,3,69.154,108.128,108.262,108.282,108.439,79,3,64750.715,107.235,10,0.141,0.188,-0.576,-36.281,2.627,7.476,1.231,0.15,31.33648,121.2267096,7.51
,,144.28,4714.04,40.981,14.257,1.817,-1.668,-0.248,-0.118,-0.965,-0.653,0.219,2,3488.109,2.553,15.423,15.193,-2.689,0,0.322,4.627,4,3,69.4,108.263,108.398,108.473,108.603,79,3,64767.348,107.356,10,0.142,0.189,-0.57,-36.226,2.654,7.468,1.23,0.149,31.33648439,121.2267058,7.5
,,144.3,4714.64,40.981,14.257,1.875,-1.667,-0.252,-0.117,-0.982,-0.645,0.181,1.994,3497.823,2.61,15.419,15.244,-2.667,0,0.334,4.646,4,3,69.671,108.414,108.572,108.672,108.814,79,3,64767.348,107.516,10,0.145,0.194,-0.563,-36.174,2.704,7.459,1.23,0.147,31.33648881,121.2267021,7.49
,,144.32,4715.27,40.982,14.256,1.936,-1.667,-0.26,-0.115,-1.003,-0.555,-0.398,1.995,3508.022,2.669,15.414,15.299,-2.644,0,0.347,4.667,4,3,69.956,108.572,108.755,108.881,109.036,79,3,64767.348,107.684,10,0.147,0.198,-0.556,-36.118,2.757,7.45,1.23,0.145,31.33649345,121.2266982,7.48
,,144.34,4715.87,40.983,14.256,1.953,-1.667,-0.27,-0.111,-1.019,-0.374,-1.124,1.993,3517.736,2.726,15.409,15.35,-2.622,0,0.36,4.687,4,3,70.227,108.723,108.93,109.079,109.247,79,3,64767.348,107.844,10,0.15,0.202,-0.549,-36.066,2.808,7.441,1.23,0.143,31.33649786,121.2266944,7.47
,,144.36,4716.47,40.983,14.256,1.967,-1.667,-0.276,-0.107,-1.02,-0.229,-1.466,1.98,3527.449,2.782,15.405,15.402,-2.6,0,0.372,4.707,4,3,70.499,108.874,109.104,109.278,109.458,79,3,64767.348,108.004,10,0.152,0.207,-0.542,-36.013,2.858,7.432,1.23,0.141,31.33650238,121.2266906,7.46
,,144.38,4717.07,40.984,14.255,1.983,-1.667,-0.276,-0.106,-1.014,-0.219,-1.488,1.962,3536.13,2.809,15.362,15.373,-2.584,0,0.37,4.725,4,3,70.759,109.044,109.269,109.463,109.65,79,3,64769.906,108.164,10,0.154,0.211,-0.535,-35.96,2.898,7.424,1.23,0.14,31.3365069,121.2266868,7.46
,,144.4,4717.67,40.984,14.255,2.003,-1.667,-0.274,-0.109,-1.008,-0.332,-1.174,1.945,3543.262,2.792,15.261,15.223,-2.576,0,0.347,4.741,4,3,71.002,109.243,109.421,109.627,109.814,79,3,64776.305,108.324,10,0.155,0.216,-0.527,-35.908,2.921,7.416,1.23,0.14,31.33651141,121.226683,7.45
,,144.42,4718.28,40.985,14.254,2.024,-1.667,-0.269,-0.112,-1.003,-0.446,-0.72,1.931,3550.393,2.774,15.16,15.072,-2.569,0,0.324,4.756,4,3,71.245,109.442,109.573,109.792,109.977,79,3,64782.699,108.484,10,0.156,0.22,-0.519,-35.855,2.944,7.408,1.23,0.14,31.33651583,121.2266793,7.44
,,144.44,4718.88,40.985,14.254,2.042,-1.667,-0.267,-0.115,-0.995,-0.495,-0.337,1.921,3557.525,2.756,15.059,14.922,-2.561,0,0.301,4.772,4,3,71.488,109.64,109.725,109.956,110.141,79,3,64789.098,108.644,10,0.157,0.225,-0.511,-35.802,2.966,7.4,1.23,0.14,31.33652023,121.2266756,7.43
,,144.46,4719.49,40.986,14.254,2.061,-1.667,-0.268,-0.116,-0.986,-0.508,-0.038,1.916,3564.656,2.739,14.958,14.772,-2.553,0,0.278,4.787,4,3,71.732,109.839,109.876,110.121,110.304,79,3,64795.492,108.804,10,0.159,0.23,-0.503,-35.749,2.989,7.392,1.23,0.14,31.33652464,121.2266719,7.42
,,144.48,4720.1,40.987,14.253,2.076,-1.667,-0.27,-0.117,-0.98,-0.535,0.171,1.917,3571.575,2.729,14.875,14.653,-2.55,0,0.275,4.797,4,3,71.879,110.019,110.047,110.303,110.482,79,3,64799.332,108.964,10,0.159,0.234,-0.495,-35.697,2.985,7.384,1.23,0.14,31.33652912,121.2266682,7.42
,,144.5,4720.71,40.987,14.253,2.086,-1.667,-0.272,-0.117,-0.98,-0.644,0.11,1.922,3578.173,2.73,14.818,14.582,-2.555,0,0.302,4.797,4,3,71.881,110.171,110.245,110.512,110.681,79,3,64799.332,109.124,10,0.157,0.238,-0.485,-35.644,2.939,7.377,1.23,0.14,31.33653363,121.2266645,7.41
,,144.52,4721.32,40.988,14.253,2.096,-1.667,-0.276,-0.118,-0.987,-0.859,-0.22,1.924,3584.772,2.732,14.76,14.512,-2.56,0,0.329,4.797,4,3,71.884,110.322,110.444,110.722,110.88,79,3,64799.332,109.284,10,0.155,0.241,-0.476,-35.591,2.893,7.37,1.23,0.14,31.33653813,121.2266607,7.4
,,144.54,4721.92,40.988,14.252,2.107,-1.668,-0.279,-0.119,-1.001,-1.085,-0.508,1.917,3591.371,2.733,14.703,14.441,-2.564,0,0.355,4.797,4,3,71.887,110.474,110.642,110.931,111.079,79,3,64799.332,109.444,10,0.153,0.245,-0.467,-35.539,2.847,7.363,1.23,0.14,31.33654266,121.226657,7.39
,,144.56,4722.53,40.989,14.252,2.119,-1.669,-0.277,-0.119,-1.018,-1.244,-0.748,1.899,3597.969,2.734,14.646,14.37,-2.569,0,0.382,4.797,4,3,71.89,110.626,110.841,111.141,111.278,79,3,64799.332,109.604,10,0.151,0.249,-0.458,-35.486,2.801,7.356,1.23,0.14,31.3365472,121.2266532,7.39
,,144.58,4723.15,40.989,14.251,2.128,-1.669,-0.274,-0.119,-1.031,-1.321,-1.008,1.87,3604.183,2.732,14.587,14.297,-2.574,0,0.38,4.795,4,3,71.865,110.796,111.025,111.318,111.462,79,3,64799.332,109.78,10,0.149,0.251,-0.449,-35.435,2.752,7.349,1.23,0.14,31.33655174,121.2266495,7.38
,,144.6,4723.76,40.99,14.251,2.135,-1.669,-0.27,-0.118,-1.038,-1.343,-1.151,1.832,3609.818,2.725,14.526,14.221,-2.579,0,0.334,4.792,4,3,71.8,110.993,111.188,111.445,111.624,79,3,64799.332,109.98,10,0.146,0.252,-0.44,-35.387,2.697,7.342,1.23,0.14,31.33655633,121.2266457,7.37
,,144.62,4724.41,40.991,14.251,2.142,-1.669,-0.266,-0.116,-1.041,-1.292,-1.1,1.792,3615.736,2.717,14.462,14.142,-2.584,0,0.285,4.788,4,3,71.732,111.2,111.359,111.579,111.795,79,3,64799.332,110.19,10,0.144,0.253,-0.43,-35.336,2.639,7.334,1.23,0.14,31.3365612,121.2266417,7.36
,,144.64,4725.02,40.991,14.25,2.151,-1.669,-0.264,-0.113,-1.038,-1.19,-0.993,1.762,3621.371,2.71,14.4,14.066,-2.589,0,0.239,4.784,4,3,71.667,111.398,111.522,111.707,111.957,79,3,64799.332,110.39,10,0.141,0.254,-0.421,-35.288,2.584,7.327,1.23,0.14,31.33656585,121.2266379,7.36
,,144.66,4725.64,40.992,14.25,2.16,-1.668,-0.264,-0.111,-1.031,-1.048,-0.836,1.741,3627.007,2.703,14.339,13.99,-2.594,0,0.193,4.781,4,3,71.602,111.595,111.685,111.834,112.119,79,3,64799.332,110.59,10,0.138,0.255,-0.412,-35.24,2.529,7.32,1.23,0.14,31.33657044,121.2266341,7.35
,,144.68,4726.25,40.992,14.25,2.166,-1.668,-0.264,-0.109,-1.022,-0.863,-0.618,1.723,3632.605,2.698,14.293,13.939,-2.598,0,0.177,4.776,4,3,71.532,111.761,111.854,111.994,112.276,79,3,64799.332,110.781,10,0.137,0.254,-0.402,-35.192,2.487,7.314,1.23,0.14,31.33657497,121.2266304,7.34
,,144.7,4726.87,40.993,14.249,2.169,-1.669,-0.262,-0.105,-1.006,-0.619,-0.407,1.704,3638.159,2.695,14.264,13.919,-2.599,0,0.196,4.77,4,3,71.455,111.888,112.028,112.193,112.427,79,3,64799.332,110.961,10,0.135,0.253,-0.393,-35.144,2.459,7.308,1.23,0.14,31.3365795,121.2266267,7.34
,,144.72,4727.49,40.993,14.249,2.171,-1.669,-0.261,-0.102,-0.99,-0.409,-0.242,1.684,3643.713,2.693,14.236,13.9,-2.601,0,0.215,4.765,4,3,71.379,112.015,112.203,112.391,112.579,79,3,64799.332,111.141,10,0.134,0.251,-0.384,-35.096,2.432,7.302,1.23,0.14,31.33658407,121.226623,7.33
,,144.74,4728.11,40.994,14.249,2.175,-1.669,-0.261,-0.1,-0.983,-0.301,-0.105,1.666,3649.266,2.69,14.207,13.88,-2.602,0,0.235,4.759,4,3,71.302,112.143,112.377,112.59,112.73,79,3,64799.332,111.321,10,0.133,0.249,-0.375,-35.048,2.404,7.296,1.23,0.14,31.3365887,121.2266193,7.33
,,144.76,4728.73,40.995,14.248,2.179,-1.668,-0.261,-0.098,-0.981,-0.185,-0.063,1.647,3654.82,2.688,14.178,13.86,-2.604,0,0.254,4.753,4,3,71.225,112.27,112.551,112.789,112.882,79,3,64799.332,111.501,10,0.132,0.248,-0.366,-34.999,2.377,7.29,1.23,0.14,31.33659333,121.2266155,7.32
,,144.78,4729.36,40.995,14.248,2.184,-1.669,-0.261,-0.096,-0.978,-0.074,-0.202,1.63,3660.253,2.685,14.162,13.853,-2.605,0,0.277,4.75,4,3,71.178,112.429,112.715,112.971,113.054,79,3,64799.332,111.672,10,0.131,0.246,-0.357,-34.951,2.359,7.285,1.23,0.14,31.33659797,121.2266117,7.31
,,144.8,4729.98,40.995,14.248,2.19,-1.669,-0.261,-0.094,-0.975,-0.033,-0.385,1.621,3665.541,2.682,14.161,13.86,-2.605,0,0.303,4.75,4,3,71.166,112.627,112.866,113.134,113.252,79,3,64799.332,111.832,10,0.131,0.244,-0.347,-34.903,2.355,7.281,1.23,0.14,31.33660264,121.226608,7.31
,,144.82,4730.6,40.994,14.248,2.196,-1.67,-0.261,-0.094,-0.977,-0.07,-0.484,1.619,3670.828,2.68,14.161,13.868,-2.605,0,0.33,4.75,4,3,71.154,112.825,113.018,113.296,113.449,79,3,64799.332,111.992,10,0.13,0.242,-0.338,-34.855,2.35,7.277,1.23,0.14,31.3366073,121.2266042,7.31
,,144.84,4731.23,40.994,14.248,2.195,-1.669,-0.26,-0.094,-0.981,-0.147,-0.559,1.621,3676.115,2.677,14.16,13.875,-2.606,0,0.357,4.75,4,3,71.142,113.023,113.169,113.459,113.647,79,3,64799.332,112.152,10,0.13,0.24,-0.329,-34.807,2.346,7.273,1.23,0.14,31.33661197,121.2266004,7.3
